구분,문항 번호,질문 내용,변수명
개인,Q671-5,향후 정책 기대는?,p660govhope
개인,Q672-1,디지털 직무와 사회참여 경험 여부는?,p661participation
개인,Q672-2,참여 방식은?,p661method
개인,Q672-3,참여 장애 요인은?,p661barrier
개인,Q672-4,정부 사회참여 지원 정책 인식은?,p661govpolicy
개인,Q672-5,향후 정책 기대는?,p661govhope
개인,Q673-1,디지털 직무의 사회통합 기여도 인식은?,p662integration
개인,Q673-2,기여 요인은?,p662factor
개인,Q673-3,통합 저해 요인은?,p662barrier
개인,Q673-4,정부 사회통합 정책 인식은?,p662govpolicy
개인,Q673-5,향후 정책 기대는?,p662govhope
개인,Q674-1,디지털 직무의 삶의 의미 부여 정도는?,p663meaning
개인,Q674-2,의미 부여 요인은?,p663factor
개인,Q674-3,의미 부여 장애 요인은?,p663barrier
개인,Q674-4,정부 의미 부여 정책 인식은?,p663govpolicy
개인,Q674-5,향후 정책 기대는?,p663govhope
개인,Q675-1,디지털 직무의 스트레스 관리 인식은?,p664stressman
개인,Q675-2,스트레스 관리 방법은?,p664method
개인,Q675-3,스트레스 관리 장애 요인은?,p664barrier
개인,Q675-4,정부 스트레스 정책 인식은?,p664govpolicy
개인,Q675-5,향후 정책 기대는?,p664govhope
개인,Q676-1,디지털 직무의 삶의 만족도는?,p665life
개인,Q676-2,만족 요인은?,p665factor
개인,Q676-3,불만족 요인은?,p665barrier
개인,Q676-4,정부 삶의 만족도 정책 인식은?,p665govpolicy
개인,Q676-5,향후 정책 기대는?,p665govhope
개인,Q677-1,디지털 직무 수행 시 정보보호 인식은?,p666security
개인,Q677-2,보안 위협 경험은?,p666threat
개인,Q677-3,보안 강화를 위한 노력은?,p666effort
개인,Q677-4,정부 정보보호 정책 인식은?,p666govpolicy
개인,Q677-5,향후 정책 기대는?,p666govhope
개인,Q678-1,디지털 직무에서의 사생활 보호 인식은?,p667privacy
개인,Q678-2,사생활 침해 경험은?,p667violation
개인,Q678-3,사생활 보호 노력은?,p667effort
개인,Q678-4,정부 사생활 보호 정책 인식은?,p667govpolicy
개인,Q678-5,향후 정책 기대는?,p667govhope
개인,Q679-1,디지털 직무에서의 공정성 인식은?,p668fairness
개인,Q679-2,공정성 침해 경험은?,p668violation
개인,Q679-3,공정성 확보 노력은?,p668effort
개인,Q679-4,정부 공정성 정책 인식은?,p668govpolicy
개인,Q679-5,향후 정책 기대는?,p668govhope
개인,Q680-1,디지털 직무의 차별 경험 여부는?,p669discrimination
개인,Q680-2,차별 유형은?,p669type
개인,Q680-3,차별 해소 노력은?,p669effort
개인,Q680-4,정부 차별 해소 정책 인식은?,p669govpolicy
개인,Q680-5,향후 정책 기대는?,p669govhope
개인,Q681-1,디지털 직무에서의 신뢰 형성 수준은?,p670trust
개인,Q681-2,신뢰 형성 요인은?,p670factor
개인,Q681-3,신뢰 저해 요인은?,p670barrier
개인,Q681-4,정부 신뢰 정책 인식은?,p670govpolicy
개인,Q681-5,향후 정책 기대는?,p670govhope
개인,Q682-1,디지털 직무와 리더십 경험 여부는?,p671leadership
개인,Q682-2,리더십 발휘 방식은?,p671method
개인,Q682-3,리더십 발휘의 어려움은?,p671barrier
개인,Q682-4,정부 리더십 정책 인식은?,p671govpolicy
개인,Q682-5,향후 정책 기대는?,p671govhope
개인,Q683-1,디지털 직무의 윤리적 갈등 경험은?,p672ethics
개인,Q683-2,갈등 상황은?,p672situation
개인,Q683-3,해결 방식은?,p672resolution
개인,Q683-4,정부 윤리 지원 정책 인식은?,p672govpolicy
개인,Q683-5,향후 정책 기대는?,p672govhope
개인,Q684-1,디지털 직무의 미래 전망 인식은?,p673future
개인,Q684-2,전망의 긍정 요인은?,p673positive
개인,Q684-3,전망의 부정 요인은?,p673negative
개인,Q684-4,정부 미래 전망 정책 인식은?,p673govpolicy
개인,Q684-5,향후 정책 기대는?,p673govhope
개인,Q685-1,디지털 직무의 혁신 기여 인식은?,p674innovation
개인,Q685-2,혁신 사례는?,p674case
개인,Q685-3,혁신 저해 요인은?,p674barrier
개인,Q685-4,정부 혁신 정책 인식은?,p674govpolicy
개인,Q685-5,향후 정책 기대는?,p674govhope
개인,Q686-1,디지털 직무의 글로벌 협업 경험 여부는?,p675global
개인,Q686-2,협업 방식은?,p675method
개인,Q686-3,협업의 어려움은?,p675barrier
개인,Q686-4,정부 글로벌 협업 정책 인식은?,p675govpolicy
개인,Q686-5,향후 정책 기대는?,p675govhope
개인,Q687-1,디지털 직무의 평생학습 영향 인식은?,p676learning
개인,Q687-2,학습 실천 경험은?,p676practice
개인,Q687-3,학습 장애 요인은?,p676barrier
개인,Q687-4,정부 평생학습 정책 인식은?,p676govpolicy
개인,Q687-5,향후 정책 기대는?,p676govhope
개인,Q688-1,디지털 직무의 지속 가능성 인식은?,p677sustain
개인,Q688-2,지속 가능성 장애 요인은?,p677barrier
개인,Q688-3,지속 가능성 강화를 위한 노력은?,p677effort
개인,Q688-4,정부 지속 가능 정책 인식은?,p677govpolicy
개인,Q688-5,향후 정책 기대는?,p677govhope
개인,Q689-1,디지털 직무의 문화 다양성 수용 인식은?,p678diversity
개인,Q689-2,다양성 수용 실천은?,p678practice
개인,Q689-3,수용 장애 요인은?,p678barrier
개인,Q689-4,정부 다양성 정책 인식은?,p678govpolicy
개인,Q689-5,향후 정책 기대는?,p678govhope
개인,Q690-1,디지털 직무의 지속 가능 사회 기여 인식은?,p679sustain
개인,Q690-2,기여 실천 경험은?,p679practice
개인,Q690-3,기여 저해 요인은?,p679barrier
개인,Q690-4,정부 지속 가능 사회 정책 인식은?,p679govpolicy
개인,Q690-5,향후 정책 기대는?,p679govhope
개인,Q691-1,디지털 직무의 생애 설계 지원 인식은?,p680plan
개인,Q691-2,생애 설계 경험은?,p680experience
개인,Q691-3,설계의 어려움은?,p680barrier
개인,Q691-4,정부 생애 설계 정책 인식은?,p680govpolicy
개인,Q691-5,향후 정책 기대는?,p680govhope
개인,Q692-1,디지털 직무의 지역 사회 연계 인식은?,p681community
개인,Q692-2,연계 경험은?,p681experience
개인,Q692-3,연계의 어려움은?,p681barrier
개인,Q692-4,정부 지역사회 연계 정책 인식은?,p681govpolicy
개인,Q692-5,향후 정책 기대는?,p681govhope
개인,Q693-1,디지털 직무와 자원봉사 활동 경험 여부는?,p682volunteer
개인,Q693-2,자원봉사 활동 내용은?,p682content
개인,Q693-3,자원봉사 참여 장벽은?,p682barrier
개인,Q693-4,정부 자원봉사 정책 인식은?,p682govpolicy
개인,Q693-5,향후 정책 기대는?,p682govhope
개인,Q694-1,디지털 직무로 인한 정체성 혼란 경험은?,p683confusion
개인,Q694-2,혼란 원인은?,p683cause
개인,Q694-3,혼란 해소 노력은?,p683effort
개인,Q694-4,정부 정체성 정책 인식은?,p683govpolicy
개인,Q694-5,향후 정책 기대는?,p683govhope
개인,Q695-1,디지털 직무로 인한 정보격차 경험 여부는?,p684gap
개인,Q695-2,정보격차 유형은?,p684type
개인,Q695-3,해소 노력은?,p684effort
개인,Q695-4,정부 정보격차 정책 인식은?,p684govpolicy
개인,Q695-5,향후 정책 기대는?,p684govhope
개인,Q696-1,디지털 직무와 관련된 법제도 인식은?,p685law
개인,Q696-2,불합리한 법제도 경험은?,p685issue
개인,Q696-3,법제도 개선 요구는?,p685demand
개인,Q696-4,정부 법제도 개선 정책 인식은?,p685govpolicy
개인,Q696-5,향후 정책 기대는?,p685govhope
개인,Q697-1,디지털 직무의 환경 인식 수준은?,p686environment
개인,Q697-2,환경보호 실천 내용은?,p686practice
개인,Q697-3,환경보호 장애 요인은?,p686barrier
개인,Q697-4,정부 환경 정책 인식은?,p686govpolicy
개인,Q697-5,향후 정책 기대는?,p686govhope
개인,Q698-1,디지털 직무와 창의성 향상 인식은?,p687creativity
개인,Q698-2,창의성 발휘 경험은?,p687experience
개인,Q698-3,창의성 저해 요인은?,p687barrier
개인,Q698-4,정부 창의성 정책 인식은?,p687govpolicy
개인,Q698-5,향후 정책 기대는?,p687govhope
개인,Q699-1,디지털 직무의 자기주도성 인식은?,p688self
개인,Q699-2,자기주도적 행동 경험은?,p688experience
개인,Q699-3,자기주도성 저해 요인은?,p688barrier
개인,Q699-4,정부 자기주도성 정책 인식은?,p688govpolicy
개인,Q699-5,향후 정책 기대는?,p688govhope
개인,Q700-1,디지털 직무의 자아실현 기여 인식은?,p689selfreal
개인,Q700-2,자아실현 경험은?,p689experience
개인,Q700-3,자아실현 장애 요인은?,p689barrier
개인,Q700-4,정부 자아실현 정책 인식은?,p689govpolicy
개인,Q700-5,향후 정책 기대는?,p689govhope
개인,Q701-1,디지털 직무의 직업 안정성 인식은?,p690stability
개인,Q701-2,안정성 확보 요인은?,p690factor
개인,Q701-3,불안정성 요인은?,p690barrier
개인,Q701-4,정부 안정성 정책 인식은?,p690govpolicy
개인,Q701-5,향후 정책 기대는?,p690govhope
개인,Q702-1,디지털 직무의 기술 진보에 대한 태도는?,p691techattitude
개인,Q702-2,기술 진보 기대 요인은?,p691expect
개인,Q702-3,기술 진보 우려 요인은?,p691concern
개인,Q702-4,정부 기술 정책 인식은?,p691govpolicy
개인,Q702-5,향후 정책 기대는?,p691govhope
개인,Q703-1,디지털 직무의 직업 가치관 변화 인식은?,p692value
개인,Q703-2,가치관 변화 요인은?,p692factor
개인,Q703-3,변화의 부정적 영향은?,p692negative
개인,Q703-4,정부 가치관 변화 정책 인식은?,p692govpolicy
개인,Q703-5,향후 정책 기대는?,p692govhope
개인,Q704-1,디지털 직무의 기술 수용성 수준은?,p693acceptance
개인,Q704-2,수용 요인은?,p693factor
개인,Q704-3,수용 장애 요인은?,p693barrier
개인,Q704-4,정부 기술 수용 정책 인식은?,p693govpolicy
개인,Q704-5,향후 정책 기대는?,p693govhope
개인,Q705-1,디지털 직무와 연계된 직업교육 경험은?,p694edu
개인,Q705-2,교육 내용은?,p694content
개인,Q705-3,교육의 어려움은?,p694barrier
개인,Q705-4,정부 직업교육 정책 인식은?,p694govpolicy
개인,Q705-5,향후 정책 기대는?,p694govhope
개인,Q706-1,디지털 직무와 관련된 일자리 만족도는?,p695satisfaction
개인,Q706-2,만족 요인은?,p695factor
개인,Q706-3,불만족 요인은?,p695barrier
개인,Q706-4,정부 일자리 정책 인식은?,p695govpolicy
개인,Q706-5,향후 정책 기대는?,p695govhope
개인,Q707-1,디지털 직무에 대한 사회적 인식 수준은?,p696perception
개인,Q707-2,긍정 인식 요인은?,p696positive
개인,Q707-3,부정 인식 요인은?,p696negative
개인,Q707-4,정부 인식 개선 정책 인식은?,p696govpolicy
개인,Q707-5,향후 정책 기대는?,p696govhope
개인,Q708-1,디지털 직무 관련 역량 평가 경험은?,p697eval
개인,Q708-2,평가 방식은?,p697method
개인,Q708-3,평가 개선 요구는?,p697demand
개인,Q708-4,정부 평가 정책 인식은?,p697govpolicy
개인,Q708-5,향후 정책 기대는?,p697govhope
개인,Q709-1,디지털 직무 전환에 대한 준비 수준은?,p698readiness
개인,Q709-2,전환 준비 요인은?,p698factor
개인,Q709-3,전환 장애 요인은?,p698barrier
개인,Q709-4,정부 전환 정책 인식은?,p698govpolicy
개인,Q709-5,향후 정책 기대는?,p698govhope
개인,Q710-1,디지털 직무의 미래 직업 전망 인식은?,p699future
개인,Q710-2,긍정 전망 요인은?,p699positive
개인,Q710-3,부정 전망 요인은?,p699negative
개인,Q710-4,정부 미래 직업 정책 인식은?,p699govpolicy
개인,Q710-5,향후 정책 기대는?,p699govhope
개인,Q711-1,디지털 직무 관련 직무역량 변화 인식은?,p700competency
개인,Q711-2,역량 향상 요인은?,p700improve
개인,Q711-3,역량 저하 요인은?,p700decline
개인,Q711-4,정부 직무역량 정책 인식은?,p700govpolicy
개인,Q711-5,향후 정책 기대는?,p700govhope
개인,Q712-1,디지털 직무에서의 팀워크 경험은?,p701teamwork
개인,Q712-2,팀워크 형성 요인은?,p701factor
개인,Q712-3,팀워크 저해 요인은?,p701barrier
개인,Q712-4,정부 팀워크 정책 인식은?,p701govpolicy
개인,Q712-5,향후 정책 기대는?,p701govhope
개인,Q713-1,디지털 직무의 개인 성장 기여 인식은?,p702growth
개인,Q713-2,성장 경험 내용은?,p702experience
개인,Q713-3,성장 저해 요인은?,p702barrier
개인,Q713-4,정부 개인 성장 정책 인식은?,p702govpolicy
개인,Q713-5,향후 정책 기대는?,p702govhope
개인,Q714-1,디지털 직무와 여가 활용 변화 인식은?,p703leisure
개인,Q714-2,여가 활용 방식은?,p703method
개인,Q714-3,여가 활용 장애 요인은?,p703barrier
개인,Q714-4,정부 여가 정책 인식은?,p703govpolicy
개인,Q714-5,향후 정책 기대는?,p703govhope
개인,Q715-1,디지털 직무의 인간관계 만족도는?,p704relationship
개인,Q715-2,만족 요인은?,p704factor
개인,Q715-3,불만족 요인은?,p704barrier
개인,Q715-4,정부 인간관계 정책 인식은?,p704govpolicy
개인,Q715-5,향후 정책 기대는?,p704govhope
개인,Q716-1,디지털 직무의 사회 참여도는?,p705participation
개인,Q716-2,참여 유형은?,p705type
개인,Q716-3,참여 저해 요인은?,p705barrier
개인,Q716-4,정부 참여 정책 인식은?,p705govpolicy
개인,Q716-5,향후 정책 기대는?,p705govhope
개인,Q717-1,디지털 직무의 사회적 책임 인식은?,p706responsibility
개인,Q717-2,책임 실천 경험은?,p706practice
개인,Q717-3,실천 장애 요인은?,p706barrier
개인,Q717-4,정부 사회적 책임 정책 인식은?,p706govpolicy
개인,Q717-5,향후 정책 기대는?,p706govhope
개인,Q718-1,디지털 직무의 건강 영향 인식은?,p707health
개인,Q718-2,건강 문제 경험은?,p707issue
개인,Q718-3,건강 관리 노력은?,p707effort
개인,Q718-4,정부 건강 정책 인식은?,p707govpolicy
개인,Q718-5,향후 정책 기대는?,p707govhope
개인,Q719-1,디지털 직무와 관련된 가족관계 변화 인식은?,p708family
개인,Q719-2,변화 요인은?,p708factor
개인,Q719-3,부정적 영향은?,p708negative
개인,Q719-4,정부 가족 정책 인식은?,p708govpolicy
개인,Q719-5,향후 정책 기대는?,p708govhope
개인,Q720-1,디지털 직무의 교육 기회 확대 인식은?,p709education
개인,Q720-2,기회 확대 요인은?,p709factor
개인,Q720-3,제한 요인은?,p709barrier
개인,Q720-4,정부 교육 정책 인식은?,p709govpolicy
개인,Q720-5,향후 정책 기대는?,p709govhope
개인,Q721-1,디지털 직무의 사회적 네트워크 형성 인식은?,p710network
개인,Q721-2,네트워크 형성 방식은?,p710method
개인,Q721-3,형성의 어려움은?,p710barrier
개인,Q721-4,정부 네트워크 정책 인식은?,p710govpolicy
개인,Q721-5,향후 정책 기대는?,p710govhope
개인,Q722-1,디지털 직무의 지역 격차 인식은?,p711gap
개인,Q722-2,격차 원인은?,p711cause
개인,Q722-3,격차 해소 노력은?,p711effort
개인,Q722-4,정부 지역 격차 정책 인식은?,p711govpolicy
개인,Q722-5,향후 정책 기대는?,p711govhope
개인,Q723-1,디지털 직무의 경력 개발 기회 인식은?,p712career
개인,Q723-2,경력 개발 방법은?,p712method
개인,Q723-3,개발의 어려움은?,p712barrier
개인,Q723-4,정부 경력 개발 정책 인식은?,p712govpolicy
개인,Q723-5,향후 정책 기대는?,p712govhope
개인,Q724-1,디지털 직무의 창업 지원 정책 인식은?,p713startup
개인,Q724-2,창업 시도 경험은?,p713experience
개인,Q724-3,창업 장애 요인은?,p713barrier
개인,Q724-4,정부 창업 정책 인식은?,p713govpolicy
개인,Q724-5,향후 정책 기대는?,p713govhope
개인,Q725-1,디지털 직무의 직무 만족도는?,p714satisfaction
개인,Q725-2,만족 요인은?,p714factor
개인,Q725-3,불만족 요인은?,p714barrier
개인,Q725-4,정부 직무 만족 정책 인식은?,p714govpolicy
개인,Q725-5,향후 정책 기대는?,p714govhope
개인,Q726-1,디지털 직무의 자산 형성 기회 인식은?,p715asset
개인,Q726-2,형성 방법은?,p715method
개인,Q726-3,형성 장애 요인은?,p715barrier
개인,Q726-4,정부 자산 정책 인식은?,p715govpolicy
개인,Q726-5,향후 정책 기대는?,p715govhope
개인,Q727-1,디지털 직무와 정신 건강 인식은?,p716mental
개인,Q727-2,정신 건강 문제 경험은?,p716issue
개인,Q727-3,해결 노력은?,p716effort
개인,Q727-4,정부 정신 건강 정책 인식은?,p716govpolicy
개인,Q727-5,향후 정책 기대는?,p716govhope
개인,Q728-1,디지털 직무의 인공지능 활용 경험은?,p717ai
개인,Q728-2,활용 방식은?,p717method
개인,Q728-3,활용 어려움은?,p717barrier
개인,Q728-4,정부 AI 정책 인식은?,p717govpolicy
개인,Q728-5,향후 정책 기대는?,p717govhope
개인,Q733-1,디지털 직무에서의 시간 관리 능력 인식은?,p722time
개인,Q733-2,시간 관리 방식은?,p722method
개인,Q733-3,시간 관리 어려움은?,p722barrier
개인,Q733-4,정부 시간 관리 정책 인식은?,p722govpolicy
개인,Q733-5,향후 정책 기대는?,p722govhope
개인,Q734-1,디지털 직무와 관련된 감정 노동 인식은?,p723emotion
개인,Q734-2,감정 노동 경험은?,p723experience
개인,Q734-3,감정 노동 완화 방안은?,p723relief
개인,Q734-4,정부 감정 노동 정책 인식은?,p723govpolicy
개인,Q734-5,향후 정책 기대는?,p723govhope
개인,Q735-1,디지털 직무의 노동 강도 인식은?,p724intensity
개인,Q735-2,노동 강도 원인은?,p724cause
개인,Q735-3,완화 노력은?,p724relief
개인,Q735-4,정부 노동 강도 정책 인식은?,p724govpolicy
개인,Q735-5,향후 정책 기대는?,p724govhope
개인,Q736-1,디지털 직무 관련 직무 만족 요인은?,p725satisfaction
개인,Q736-2,직무 불만족 요인은?,p725barrier
개인,Q736-3,직무 만족 개선 방안은?,p725solution
개인,Q736-4,정부 직무 만족 정책 인식은?,p725govpolicy
개인,Q736-5,향후 정책 기대는?,p725govhope
개인,Q737-1,디지털 직무의 자기계발 노력은?,p726selfdev
개인,Q737-2,자기계발 방법은?,p726method
개인,Q737-3,자기계발의 장애 요인은?,p726barrier
개인,Q737-4,정부 자기계발 정책 인식은?,p726govpolicy
개인,Q737-5,향후 정책 기대는?,p726govhope
개인,Q738-1,디지털 직무의 자율성 수준은?,p727autonomy
개인,Q738-2,자율성 부여 요인은?,p727factor
개인,Q738-3,자율성 제한 요인은?,p727barrier
개인,Q738-4,정부 자율성 정책 인식은?,p727govpolicy
개인,Q738-5,향후 정책 기대는?,p727govhope
개인,Q739-1,디지털 직무의 고용 안정성 인식은?,p728security
개인,Q739-2,안정성 요인은?,p728factor
개인,Q739-3,불안정 요인은?,p728barrier
개인,Q739-4,정부 고용 정책 인식은?,p728govpolicy
개인,Q739-5,향후 정책 기대는?,p728govhope
개인,Q740-1,디지털 직무의 소통 환경 인식은?,p729communication
개인,Q740-2,소통 방식은?,p729method
개인,Q740-3,소통 장애 요인은?,p729barrier
개인,Q740-4,정부 소통 정책 인식은?,p729govpolicy
개인,Q740-5,향후 정책 기대는?,p729govhope
개인,Q741-1,디지털 직무의 협업 경험은?,p730collaboration
개인,Q741-2,협업 방식은?,p730method
개인,Q741-3,협업 장애 요인은?,p730barrier
개인,Q741-4,정부 협업 정책 인식은?,p730govpolicy
개인,Q741-5,향후 정책 기대는?,p730govhope
개인,Q742-1,디지털 직무의 평생학습 참여 경험은?,p731learning
개인,Q742-2,참여 동기는?,p731motivation
개인,Q742-3,참여 장애 요인은?,p731barrier
개인,Q742-4,정부 평생학습 정책 인식은?,p731govpolicy
개인,Q742-5,향후 정책 기대는?,p731govhope
개인,Q743-1,디지털 직무의 자기 효능감 수준은?,p732selfefficacy
개인,Q743-2,효능감 향상 요인은?,p732factor
개인,Q743-3,효능감 저해 요인은?,p732barrier
개인,Q743-4,정부 효능감 정책 인식은?,p732govpolicy
개인,Q743-5,향후 정책 기대는?,p732govhope
개인,Q744-1,디지털 직무의 성과 평가 인식은?,p733evaluation
개인,Q744-2,성과 평가 방식은?,p733method
개인,Q744-3,성과 평가의 문제점은?,p733issue
개인,Q744-4,정부 성과 평가 정책 인식은?,p733govpolicy
개인,Q744-5,향후 정책 기대는?,p733govhope
개인,Q745-1,디지털 직무의 보상 체계 만족도는?,p734compensation
개인,Q745-2,만족 요인은?,p734factor
개인,Q745-3,불만족 요인은?,p734barrier
개인,Q745-4,정부 보상 정책 인식은?,p734govpolicy
개인,Q745-5,향후 정책 기대는?,p734govhope
개인,Q746-1,디지털 직무의 리더십 경험은?,p735leadership
개인,Q746-2,리더십 발휘 방식은?,p735method
개인,Q746-3,리더십 발휘의 장애 요인은?,p735barrier
개인,Q746-4,정부 리더십 정책 인식은?,p735govpolicy
개인,Q746-5,향후 정책 기대는?,p735govhope
개인,Q747-1,디지털 직무의 경력 전환 가능성 인식은?,p736careerchange
개인,Q747-2,전환 요인은?,p736factor
개인,Q747-3,전환 장애 요인은?,p736barrier
개인,Q747-4,정부 경력 전환 정책 인식은?,p736govpolicy
개인,Q747-5,향후 정책 기대는?,p736govhope
개인,Q748-1,디지털 직무의 조직문화 인식은?,p737culture
개인,Q748-2,조직문화의 긍정 요인은?,p737positive
개인,Q748-3,조직문화의 부정 요인은?,p737negative
개인,Q748-4,정부 조직문화 정책 인식은?,p737govpolicy
개인,Q748-5,향후 정책 기대는?,p737govhope
개인,Q749-1,디지털 직무의 일과 삶의 균형 인식은?,p738balance
개인,Q749-2,균형 유지 요인은?,p738factor
개인,Q749-3,균형 저해 요인은?,p738barrier
개인,Q749-4,정부 일과 삶 정책 인식은?,p738govpolicy
개인,Q749-5,향후 정책 기대는?,p738govhope
개인,Q750-1,디지털 직무의 근로시간 만족도는?,p739hours
개인,Q750-2,근로시간 만족 요인은?,p739factor
개인,Q750-3,근로시간 불만족 요인은?,p739barrier
개인,Q750-4,정부 근로시간 정책 인식은?,p739govpolicy
개인,Q750-5,향후 정책 기대는?,p739govhope
개인,Q751-1,디지털 직무의 직업 정체성 인식은?,p740identity
개인,Q751-2,정체성 형성 요인은?,p740factor
개인,Q751-3,정체성 혼란 요인은?,p740barrier
개인,Q751-4,정부 직업 정체성 정책 인식은?,p740govpolicy
개인,Q751-5,향후 정책 기대는?,p740govhope
개인,Q752-1,디지털 직무의 직업 가치관 변화 인식은?,p741value
개인,Q752-2,가치관 변화 요인은?,p741factor
개인,Q752-3,가치관 갈등 요인은?,p741barrier
개인,Q752-4,정부 가치관 정책 인식은?,p741govpolicy
개인,Q752-5,향후 정책 기대는?,p741govhope
개인,Q753-1,디지털 직무의 직장 내 차별 경험은?,p742discrimination
개인,Q753-2,차별 유형은?,p742type
개인,Q753-3,차별 대응 방식은?,p742response
개인,Q753-4,정부 차별 해소 정책 인식은?,p742govpolicy
개인,Q753-5,향후 정책 기대는?,p742govhope
개인,Q754-1,디지털 직무의 갈등 경험은?,p743conflict
개인,Q754-2,갈등의 주요 원인은?,p743cause
개인,Q754-3,갈등 해결 방식은?,p743resolution
개인,Q754-4,정부 갈등 해결 정책 인식은?,p743govpolicy
개인,Q754-5,향후 정책 기대는?,p743govhope
개인,Q755-1,디지털 직무의 권리 보호 인식은?,p744rights
개인,Q755-2,권리 침해 경험은?,p744violation
개인,Q755-3,권리 보호 노력은?,p744effort
개인,Q755-4,정부 권리 보호 정책 인식은?,p744govpolicy
개인,Q755-5,향후 정책 기대는?,p744govhope
개인,Q756-1,디지털 직무에서의 창의성 발휘 경험은?,p745creativity
개인,Q756-2,창의성 발휘 요인은?,p745factor
개인,Q756-3,창의성 저해 요인은?,p745barrier
개인,Q756-4,정부 창의성 정책 인식은?,p745govpolicy
개인,Q756-5,향후 정책 기대는?,p745govhope
개인,Q757-1,디지털 직무의 기술 변화 인식은?,p746techchange
개인,Q757-2,기술 변화 대응 경험은?,p746response
개인,Q757-3,기술 변화 대응 어려움은?,p746barrier
개인,Q757-4,정부 기술 변화 대응 정책 인식은?,p746govpolicy
개인,Q757-5,향후 정책 기대는?,p746govhope
개인,Q758-1,디지털 직무의 기술 격차 인식은?,p747gap
개인,Q758-2,기술 격차 원인은?,p747cause
개인,Q758-3,기술 격차 해소 노력은?,p747effort
개인,Q758-4,정부 기술 격차 해소 정책 인식은?,p747govpolicy
개인,Q758-5,향후 정책 기대는?,p747govhope
개인,Q759-1,디지털 직무의 미래 직업 변화 인식은?,p748future
개인,Q759-2,미래 직업 준비 정도는?,p748readiness
개인,Q759-3,준비의 어려움은?,p748barrier
개인,Q759-4,정부 미래 직업 정책 인식은?,p748govpolicy
개인,Q759-5,향후 정책 기대는?,p748govhope
개인,Q760-1,디지털 직무의 직무 전환 가능성 인식은?,p749conversion
개인,Q760-2,전환 고려 이유는?,p749reason
개인,Q760-3,전환 시 장애 요인은?,p749barrier
개인,Q760-4,정부 직무 전환 정책 인식은?,p749govpolicy
개인,Q760-5,향후 정책 기대는?,p749govhope
개인,Q761-1,디지털 직무와 관련된 글로벌 진출 의향은?,p750globalintent
개인,Q761-2,글로벌 진출 동기는?,p750motivation
개인,Q761-3,글로벌 진출 장애 요인은?,p750barrier
개인,Q761-4,정부 글로벌 진출 지원 정책 인식은?,p750govpolicy
개인,Q761-5,향후 정책 기대는?,p750govhope
개인,Q762-1,디지털 직무의 사회적 평판 인식은?,p751reputation
개인,Q762-2,평판 형성 요인은?,p751factor
개인,Q762-3,부정적 평판 경험은?,p751negative
개인,Q762-4,정부 평판 개선 정책 인식은?,p751govpolicy
개인,Q762-5,향후 정책 기대는?,p751govhope
개인,Q763-1,디지털 직무의 지속 가능성 인식은?,p752sustainability
개인,Q763-2,지속 가능성 위협 요인은?,p752threat
개인,Q763-3,지속 가능성 확보 방안은?,p752solution
개인,Q763-4,정부 지속 가능성 정책 인식은?,p752govpolicy
개인,Q763-5,향후 정책 기대는?,p752govhope
개인,Q764-1,디지털 직무의 삶의 질 향상 기여도는?,p753quality
개인,Q764-2,삶의 질 향상 요인은?,p753factor
개인,Q764-3,삶의 질 저하 요인은?,p753barrier
개인,Q764-4,정부 삶의 질 정책 인식은?,p753govpolicy
개인,Q764-5,향후 정책 기대는?,p753govhope
개인,Q765-1,디지털 직무의 사회 참여 기회 인식은?,p754participation
개인,Q765-2,참여 형태는?,p754type
개인,Q765-3,참여 장애 요인은?,p754barrier
개인,Q765-4,정부 사회 참여 정책 인식은?,p754govpolicy
개인,Q765-5,향후 정책 기대는?,p754govhope
개인,Q766-1,디지털 직무의 사회적 책임 인식은?,p755responsibility
개인,Q766-2,책임 이행 경험은?,p755experience
개인,Q766-3,책임 이행 장애 요인은?,p755barrier
개인,Q766-4,정부 사회적 책임 정책 인식은?,p755govpolicy
개인,Q766-5,향후 정책 기대는?,p755govhope
개인,Q767-1,디지털 직무의 정보 접근성 인식은?,p756access
개인,Q767-2,정보 접근 방식은?,p756method
개인,Q767-3,정보 접근 장애 요인은?,p756barrier
개인,Q767-4,정부 정보 접근성 정책 인식은?,p756govpolicy
개인,Q767-5,향후 정책 기대는?,p756govhope
개인,Q768-1,디지털 직무의 미래 기대감 수준은?,p757expectation
개인,Q768-2,기대감의 원인은?,p757factor
개인,Q768-3,기대감 저해 요인은?,p757barrier
개인,Q768-4,정부 기대감 제고 정책 인식은?,p757govpolicy
개인,Q768-5,향후 정책 기대는?,p757govhope
개인,Q769-1,디지털 직무의 혁신 기여도 인식은?,p758innovation
개인,Q769-2,혁신 참여 경험은?,p758experience
개인,Q769-3,혁신 참여 장애 요인은?,p758barrier
개인,Q769-4,정부 혁신 지원 정책 인식은?,p758govpolicy
개인,Q769-5,향후 정책 기대는?,p758govhope
개인,Q770-1,디지털 직무의 환경 친화적 요소 인식은?,p759eco
개인,Q770-2,환경 기여 활동 경험은?,p759activity
개인,Q770-3,환경 활동 장애 요인은?,p759barrier
개인,Q770-4,정부 환경 정책 인식은?,p759govpolicy
개인,Q770-5,향후 정책 기대는?,p759govhope
개인,Q771-1,디지털 직무의 건강 영향 인식은?,p760health
개인,Q771-2,건강 영향 요인은?,p760factor
